Count,Install Year,Diameter,Material,Max CoF Factors,CoF,LoF,Risk Score,Asset ID
1,1990,18,RCP,Diameter,2,5,10,61533
1,1965,24,DIP,Diameter,2,5,10,61766
1,1990,18,RCP,"Diameter, Buildings",2,5,10,41691
1,1990,18,RCP,"Diameter, Rail",2,5,10,38977
1,1990,18,CIPP,"Diameter, Rail",2,5,10,43844
1,1990,18,RCP,"Diameter, Rail",2,5,10,57879
1,1990,18,RCP,"Diameter, Road",2,5,10,38529
1,1990,19,RCP,"Diameter, Road",2,5,10,38810
1,1990,18,RCP,"Diameter, Road",2,5,10,39153
1,1990,18,RCP,"Diameter, Road",2,5,10,39308
1,1990,18,RCP,"Diameter, Road",2,5,10,39376
1,1990,18,RCP,"Diameter, Road",2,5,10,39450
1,1990,18,RCP,"Diameter, Road",2,5,10,39634
1,1990,18,RCP,"Diameter, Road",2,5,10,39739
1,1990,18,RCP,"Diameter, Road",2,5,10,39740
1,1990,18,RCP,"Diameter, Road",2,5,10,39835
1,1990,18,RCP,"Diameter, Road",2,5,10,40071
1,1990,19,RCP,"Diameter, Road",2,5,10,40239
1,1990,18,RCP,"Diameter, Road",2,5,10,40333
1,1990,18,RCP,"Diameter, Road",2,5,10,40424
1,1990,18,RCP,"Diameter, Road",2,5,10,40606
1,1965,18,DIP,"Diameter, Road",2,5,10,40816
1,2005,18,RCP,"Diameter, Road",2,5,10,41105
1,1990,18,CMP,"Diameter, Road",2,5,10,41245
1,1990,18,RCP,"Diameter, Road",2,5,10,41264
1,1990,18,RCP,"Diameter, Road",2,5,10,41435
1,1990,18,RCP,"Diameter, Road",2,5,10,41692
1,1990,19,RCP,"Diameter, Road",2,5,10,41737
1,1990,19,RCP,"Diameter, Road",2,5,10,41776
1,1990,18,RCP,"Diameter, Road",2,5,10,41964
1,1990,18,RCP,"Diameter, Road",2,5,10,41974
1,1966,18,RCP,"Diameter, Road",2,5,10,42080
1,1990,18,RCP,"Diameter, Road",2,5,10,42092
1,1990,18,RCP,"Diameter, Road",2,5,10,42219
1,1990,19,RCP,"Diameter, Road",2,5,10,42479
1,1990,18,RCP,"Diameter, Road",2,5,10,42498
1,1990,18,RCP,"Diameter, Road",2,5,10,42659
1,1990,18,RCP,"Diameter, Road",2,5,10,42793
1,1990,18,RCP,"Diameter, Road",2,5,10,42928
1,1990,18,RCP,"Diameter, Road",2,5,10,42960
1,1990,18,RCP,"Diameter, Road",2,5,10,42985
1,1990,19,RCP,"Diameter, Road",2,5,10,43148
1,1990,18,RCP,"Diameter, Road",2,5,10,43473
1,1990,18,RCP,"Diameter, Road",2,5,10,43514
1,1990,18,RCP,"Diameter, Road",2,5,10,43661
1,1990,18,RCP,"Diameter, Road",2,5,10,44086
1,1990,18,RCP,"Diameter, Road",2,5,10,44103
1,1990,18,RCP,"Diameter, Road",2,5,10,44221
1,1990,18,RCP,"Diameter, Road",2,5,10,44383
1,1990,18,RCP,"Diameter, Road",2,5,10,44389
1,1990,18,RCP,"Diameter, Road",2,5,10,44406
1,1990,18,RCP,"Diameter, Road",2,5,10,44488
1,1990,18,RCP,"Diameter, Road",2,5,10,44875
1,1990,18,RCP,"Diameter, Road",2,5,10,45250
1,1990,18,RCP,"Diameter, Road",2,5,10,45380
1,1990,18,RCP,"Diameter, Road",2,5,10,46391
1,1990,18,RCP,"Diameter, Road",2,5,10,47067
1,2007,18,RCP,"Diameter, Road",2,5,10,47318
1,1990,18,RCP,"Diameter, Road",2,5,10,47918
1,2004,18,RCP,"Diameter, Road",2,5,10,47919
1,1990,18,RCP,"Diameter, Road",2,5,10,48351
1,1990,18,RCP,"Diameter, Road",2,5,10,48505
1,1990,18,RCP,"Diameter, Road",2,5,10,48615
1,2004,18,RCP,"Diameter, Road",2,5,10,48622
1,2004,18,RCP,"Diameter, Road",2,5,10,48798
1,1990,18,RCP,"Diameter, Road",2,5,10,48882
1,1990,19,RCP,"Diameter, Road",2,5,10,49048
1,1990,18,RCP,"Diameter, Road",2,5,10,49076
1,1990,18,RCP,"Diameter, Road",2,5,10,49201
1,1990,18,CMP,"Diameter, Road",2,5,10,49355
1,2008,18,RCP,"Diameter, Road",2,5,10,49477
1,1990,18,RCP,"Diameter, Road",2,5,10,49556
1,1990,18,RCP,"Diameter, Road",2,5,10,49557
1,1990,18,RCP,"Diameter, Road",2,5,10,49724
1,2007,18,RCP,"Diameter, Road",2,5,10,49748
1,1990,18,RCP,"Diameter, Road",2,5,10,49866
1,1990,18,RCP,"Diameter, Road",2,5,10,50203
1,1990,18,CIPP,"Diameter, Road",2,5,10,50270
1,1990,18,RCP,"Diameter, Road",2,5,10,50412
1,1990,18,RCP,"Diameter, Road",2,5,10,50426
1,1990,18,RCP,"Diameter, Road",2,5,10,50554
1,1990,18,RCP,"Diameter, Road",2,5,10,50857
1,2005,18,RCP,"Diameter, Road",2,5,10,50991
1,2005,18,RCP,"Diameter, Road",2,5,10,50993
1,2005,18,RCP,"Diameter, Road",2,5,10,50994
1,2007,18,RCP,"Diameter, Road",2,5,10,50997
1,2011,18,RCP,"Diameter, Road",2,5,10,51139
1,2011,18,RCP,"Diameter, Road",2,5,10,51148
1,2011,18,RCP,"Diameter, Road",2,5,10,51150
1,2011,18,RCP,"Diameter, Road",2,5,10,51152
1,2011,18,RCP,"Diameter, Road",2,5,10,51162
1,2011,18,RCP,"Diameter, Road",2,5,10,51163
1,2011,18,RCP,"Diameter, Road",2,5,10,51167
1,2008,18,RCP,"Diameter, Road",2,5,10,51275
1,2008,18,RCP,"Diameter, Road",2,5,10,51276
1,2008,18,RCP,"Diameter, Road",2,5,10,51280
1,2008,18,RCP,"Diameter, Road",2,5,10,51290
1,2008,18,RCP,"Diameter, Road",2,5,10,51298
1,2008,18,RCP,"Diameter, Road",2,5,10,51813
1,2006,18,RCP,"Diameter, Road",2,5,10,51816
1,2006,18,RCP,"Diameter, Road",2,5,10,51817
1,2006,18,RCP,"Diameter, Road",2,5,10,51823
1,1990,18,RCP,"Diameter, Road",2,5,10,52047
1,1990,18,RCP,"Diameter, Road",2,5,10,52541
1,1990,18,RCP,"Diameter, Road",2,5,10,52722
1,1990,18,RCP,"Diameter, Road",2,5,10,52743
1,1990,18,RCP,"Diameter, Road",2,5,10,52745
1,1990,18,RCP,"Diameter, Road",2,5,10,52918
1,1965,24,DIP,"Diameter, Road",2,5,10,53180
1,1990,19,RCP,"Diameter, Road",2,5,10,53206
1,1990,18,RCP,"Diameter, Road",2,5,10,53443
1,1990,18,RCP,"Diameter, Road",2,5,10,53712
1,1990,19,RCP,"Diameter, Road",2,5,10,53906
1,1990,18,RCP,"Diameter, Road",2,5,10,54113
1,1990,18,RCP,"Diameter, Road",2,5,10,54231
1,1990,18,RCP,"Diameter, Road",2,5,10,54481
1,1990,18,RCP,"Diameter, Road",2,5,10,54622
1,1990,18,RCP,"Diameter, Road",2,5,10,54849
1,1990,18,RCP,"Diameter, Road",2,5,10,55028
1,1990,18,RCP,"Diameter, Road",2,5,10,55542
1,1990,18,RCP,"Diameter, Road",2,5,10,55805
1,1990,19,RCP,"Diameter, Road",2,5,10,56268
1,1990,18,RCP,"Diameter, Road",2,5,10,56673
1,1990,18,RCP,"Diameter, Road",2,5,10,56674
1,1990,18,RCP,"Diameter, Road",2,5,10,56708
1,1990,18,RCP,"Diameter, Road",2,5,10,57030
1,1990,18,RCP,"Diameter, Road",2,5,10,57396
1,2004,18,RCP,"Diameter, Road",2,5,10,57399
1,1990,18,RCP,"Diameter, Road",2,5,10,57651
1,2013,18,RCP,"Diameter, Road",2,5,10,58276
1,1990,18,UNK,"Diameter, Road",2,5,10,58458
1,1990,18,RCP,"Diameter, Road",2,5,10,58802
1,2004,18,RCP,"Diameter, Road",2,5,10,58962
1,2005,18,RCP,"Diameter, Road",2,5,10,59094
1,2007,18,RCP,"Diameter, Road",2,5,10,59375
1,2005,18,RCP,"Diameter, Road",2,5,10,59390
1,2006,18,RCP,"Diameter, Road",2,5,10,59791
1,2006,18,RCP,"Diameter, Road",2,5,10,59792
1,2006,18,RCP,"Diameter, Road",2,5,10,59793
1,1990,18,RCP,"Diameter, Road",2,5,10,59980
1,1990,18,RCP,"Diameter, Road",2,5,10,59984
1,1990,18,RCP,"Diameter, Road",2,5,10,59985
1,1990,18,RCP,"Diameter, Road",2,5,10,59987
1,1990,18,RCP,"Diameter, Road",2,5,10,60870
1,1990,18,RCP,"Diameter, Road",2,5,10,60876
1,1990,18,RCP,"Diameter, Road",2,5,10,60903
1,1990,18,RCP,"Diameter, Road",2,5,10,60912
1,1990,18,RCP,"Diameter, Road",2,5,10,61130
1,1990,18,RCP,"Diameter, Road",2,5,10,61133
1,1990,18,RCP,"Diameter, Road",2,5,10,61508
1,1990,18,RCP,"Diameter, Road",2,5,10,61511
1,1990,18,RCP,"Diameter, Road",2,5,10,61517
1,1990,18,RCP,"Diameter, Road",2,5,10,61525
1,1990,18,RCP,"Diameter, Road, Water",2,5,10,49771
1,1990,18,RCP,"Diameter, Water",2,5,10,43020
1,1990,18,CMP,"Diameter, Water",2,5,10,47253
1,1990,18,RCP,"Diameter, Water",2,5,10,48717
1,1990,18,RCP,"Diameter, Water",2,5,10,51376
1,1990,18,RCP,"Diameter, Water",2,5,10,53445
1,1990,18,RCP,"Diameter, Water",2,5,10,58457
1,1990,18,UNK,"Diameter, Water",2,5,10,59935
1,1990,18,RCP,"Diameter, Water",2,5,10,60236
1,1990,18,RCP,"Diameter, Water",2,5,10,61449
1,1990,12,CIPP,Rail,2,5,10,39122
1,1990,15,RCP,Rail,2,5,10,40550
1,1965,15,DIP,Rail,2,5,10,60779
1,1990,15,RCP,Road,2,5,10,38534
1,1990,15,CMP,Road,2,5,10,38700
1,1990,15,RCP,Road,2,5,10,38702
1,1990,15,CMP,Road,2,5,10,38703
1,1965,16,DIP,Road,2,5,10,38706
1,1990,15,CMP,Road,2,5,10,38906
1,1990,15,RCP,Road,2,5,10,39258
1,1965,15,DIP,Road,2,5,10,39284
1,1965,15,DIP,Road,2,5,10,39285
1,1965,10,DIP,Road,2,5,10,39476
1,1990,15,RCP,Road,2,5,10,39546
1,1990,15,RCP,Road,2,5,10,39561
1,1990,15,RCP,Road,2,5,10,39596
1,1990,12,CP,Road,2,5,10,40013
1,1990,15,RCP,Road,2,5,10,40069
1,1990,15,CMP,Road,2,5,10,40100
1,1990,15,RCP,Road,2,5,10,40165
1,1990,15,CMP,Road,2,5,10,40218
1,1990,15,RCP,Road,2,5,10,40233
1,1990,15,CMP,Road,2,5,10,40257
1,1990,15,CMP,Road,2,5,10,40316
1,1965,12,DIP,Road,2,5,10,40347
1,1990,15,RCP,Road,2,5,10,40425
1,1990,15,CMP,Road,2,5,10,40642
1,1990,15,RCP,Road,2,5,10,40912
1,1990,15,RCP,Road,2,5,10,40962
1,1990,15,RCP,Road,2,5,10,41430
1,1990,15,RCP,Road,2,5,10,41773
1,1990,15,RCP,Road,2,5,10,41948
1,1990,15,CMP,Road,2,5,10,42040
1,1990,15,RCP,Road,2,5,10,42225
1,1990,15,RCP,Road,2,5,10,42332
1,1990,15,CMP,Road,2,5,10,42377
1,1990,15,RCP,Road,2,5,10,42579
1,1990,15,RCP,Road,2,5,10,42728
1,1990,15,RCP,Road,2,5,10,42797
1,1990,15,RCP,Road,2,5,10,42922
1,1990,15,RCP,Road,2,5,10,43112
1,1990,15,RCP,Road,2,5,10,43118
1,1990,15,RCP,Road,2,5,10,43130
1,1990,15,RCP,Road,2,5,10,43338
1,1990,15,RCP,Road,2,5,10,43393
1,1990,15,RCP,Road,2,5,10,43505
1,1990,15,RCP,Road,2,5,10,43508
1,1990,15,RCP,Road,2,5,10,43765
1,1990,15,RCP,Road,2,5,10,43802
1,1990,15,RCP,Road,2,5,10,44104
1,1990,15,RCP,Road,2,5,10,44187
1,1990,12,VCP,Road,2,5,10,44428
1,1990,15,RCP,Road,2,5,10,44459
1,1990,15,RCP,Road,2,5,10,44576
1,1990,12,CP,Road,2,5,10,44824
1,1990,15,CMP,Road,2,5,10,45086
1,1990,15,VCP,Road,2,5,10,45145
1,1990,12,CP,Road,2,5,10,45186
1,1990,12,CP,Road,2,5,10,45246
1,1990,12,CP,Road,2,5,10,45481
1,1990,15,RCP,Road,2,5,10,45494
1,1990,12,CP,Road,2,5,10,45596
1,1990,15,RCP,Road,2,5,10,45675
1,1990,15,RCP,Road,2,5,10,45709
1,1990,12,CP,Road,2,5,10,45796
1,1990,15,RCP,Road,2,5,10,45868
1,1990,15,RCP,Road,2,5,10,46025
1,1990,15,RCP,Road,2,5,10,46358
1,1990,15,RCP,Road,2,5,10,46458
1,1965,12,DIP,Road,2,5,10,46598
1,1990,15,RCP,Road,2,5,10,46965
1,1990,12,CP,Road,2,5,10,46979
1,1990,15,RCP,Road,2,5,10,47173
1,1990,15,RCP,Road,2,5,10,47367
1,1990,15,RCP,Road,2,5,10,47908
1,1990,15,RCP,Road,2,5,10,48111
1,1990,15,RCP,Road,2,5,10,48644
1,1965,8,DIP,Road,2,5,10,48735
1,1990,15,RCP,Road,2,5,10,48752
1,1990,15,CMP,Road,2,5,10,48866
1,1990,15,UNK,Road,2,5,10,48892
1,1990,15,RCP,Road,2,5,10,48905
1,1990,15,RCP,Road,2,5,10,49285
1,1990,14,UNK,Road,2,5,10,49540
1,1990,15,RCP,Road,2,5,10,49583
1,1990,12,CP,Road,2,5,10,49929
1,1990,15,RCP,Road,2,5,10,49942
1,1990,15,RCP,Road,2,5,10,49956
1,1990,15,RCP,Road,2,5,10,50020
1,1990,15,RCP,Road,2,5,10,50269
1,1990,12,CP,Road,2,5,10,50346
1,1990,15,RCP,Road,2,5,10,50510
1,1990,15,RCP,Road,2,5,10,50519
1,1990,15,RCP,Road,2,5,10,50536
1,1990,12,CP,Road,2,5,10,50605
1,1990,15,RCP,Road,2,5,10,50771
1,1990,15,RCP,Road,2,5,10,50852
1,2008,15,RCP,Road,2,5,10,51268
1,2008,15,RCP,Road,2,5,10,51271
1,1990,15,RCP,Road,2,5,10,51388
1,1990,15,RCP,Road,2,5,10,51754
1,1990,15,RCP,Road,2,5,10,51755
1,1990,15,RCP,Road,2,5,10,52503
1,1990,15,CMP,Road,2,5,10,52895
1,1990,15,CMP,Road,2,5,10,53418
1,1990,12,VCP,Road,2,5,10,53426
1,1990,15,RCP,Road,2,5,10,53444
1,1990,15,RCP,Road,2,5,10,53602
1,1990,15,RCP,Road,2,5,10,54275
1,1990,12,CP,Road,2,5,10,54326
1,1990,15,RCP,Road,2,5,10,54538
1,1990,15,RCP,Road,2,5,10,54627
1,1990,15,RCP,Road,2,5,10,54740
1,1990,15,RCP,Road,2,5,10,54746
1,1990,12,CP,Road,2,5,10,54961
1,1990,12,CP,Road,2,5,10,55272
1,1990,15,RCP,Road,2,5,10,55291
1,1990,12,CP,Road,2,5,10,55324
1,1990,15,RCP,Road,2,5,10,55339
1,1990,15,RCP,Road,2,5,10,55636
1,1990,12,UNK,Road,2,5,10,55674
1,1990,15,RCP,Road,2,5,10,55707
1,1990,15,CMP,Road,2,5,10,55760
1,1990,15,RCP,Road,2,5,10,55993
1,1990,15,RCP,Road,2,5,10,56029
1,1990,12,CP,Road,2,5,10,56110
1,1990,15,RCP,Road,2,5,10,56279
1,1990,15,RCP,Road,2,5,10,56290
1,1990,15,RCP,Road,2,5,10,56411
1,1990,15,RCP,Road,2,5,10,56518
1,1990,15,RCP,Road,2,5,10,56770
1,1990,12,CP,Road,2,5,10,57168
1,1990,15,RCP,Road,2,5,10,57276
1,1990,15,RCP,Road,2,5,10,57490
1,1990,15,RCP,Road,2,5,10,57583
1,1990,12,CP,Road,2,5,10,57652
1,1990,15,RCP,Road,2,5,10,57840
1,1990,15,RCP,Road,2,5,10,57903
1,1990,15,RCP,Road,2,5,10,57916
1,1990,15,RCP,Road,2,5,10,58071
1,1965,6,DIP,Road,2,5,10,58093
1,1990,15,RCP,Road,2,5,10,58185
1,1990,15,RCP,Road,2,5,10,58525
1,1990,15,RCP,Road,2,5,10,58662
1,1990,15,RCP,Road,2,5,10,58974
1,1990,15,RCP,Road,2,5,10,59016
1,1990,15,RCP,Road,2,5,10,59017
1,1990,15,RCP,Road,2,5,10,59050
1,1990,15,CMP,Road,2,5,10,59212
1,1990,15,CMP,Road,2,5,10,59222
1,1990,15,RCP,Road,2,5,10,59276
1,1990,15,RCP,Road,2,5,10,59278
1,1990,15,RCP,Road,2,5,10,59283
1,2005,14,RCP,Road,2,5,10,59387
1,1990,15,RCP,Road,2,5,10,59529
1,1990,15,RCP,Road,2,5,10,59566
1,2011,15,RCP,Road,2,5,10,59857
1,1965,12,DIP,Road,2,5,10,60198
1,1990,15,RCP,Road,2,5,10,61174
1,1990,15,RCP,"Road, Water",2,5,10,45501
1,1990,12,CP,Water,2,5,10,51375
1,1990,15,RCP,Water,2,5,10,52066
1,1990,15,RCP,Water,2,5,10,52826
1,1990,15,RCP,Water,2,5,10,52831
1,1990,15,RCP,Water,2,5,10,61081
1,1990,54,UNK,Diameter,5,2,10,39872
1,1990,54,RCP,Diameter,5,2,10,40544
1,1990,54,RCP,Diameter,5,2,10,40724
1,1990,54,RCP,Diameter,5,2,10,41953
1,1990,54,RCP,Diameter,5,2,10,42076
1,1990,54,RCP,Diameter,5,2,10,42155
1,1990,54,RCP,Diameter,5,2,10,42436
1,1990,60,UNK,Diameter,5,2,10,44233
1,1990,54,RCP,Diameter,5,2,10,46186
1,1957,58,CMP,Diameter,5,2,10,49109
1,1990,54,RCP,Diameter,5,2,10,50697
1,1990,54,RCP,Diameter,5,2,10,51457
1,1959,60,RCP,Diameter,5,2,10,51647
1,1959,60,RCP,Diameter,5,2,10,51696
1,1990,54,RCP,Diameter,5,2,10,51952
1,1990,60,UNK,Diameter,5,2,10,53061
1,1990,54,RCP,Diameter,5,2,10,53701
1,1990,60,UNK,Diameter,5,2,10,53744
1,1959,60,RCP,Diameter,5,2,10,55716
1,1957,58,CMP,Diameter,5,2,10,56148
1,1990,60,UNK,Diameter,5,2,10,57219
1,1990,60,UNK,Diameter,5,2,10,57390
1,1959,60,RCP,Diameter,5,2,10,58121
1,1959,60,RCP,Diameter,5,2,10,58122
1,1990,54,RCP,Diameter,5,2,10,58141
1,1990,72,UNK,Diameter,5,2,10,59311
1,1990,54,CIPP,Diameter,5,2,10,59812
1,1990,54,RCP,Diameter,5,2,10,59974
1,1990,60,UNK,Diameter,5,2,10,60095
1,1990,60,UNK,Diameter,5,2,10,61702
1,1990,60,UNK,Diameter,5,2,10,61708
1,1990,60,UNK,Diameter,5,2,10,61709
1,1990,60,UNK,Diameter,5,2,10,61749
1,1990,60,UNK,Diameter,5,2,10,61754
1,1990,54,CMP,"Diameter, Rail",5,2,10,40777
1,1990,54,RCP,"Diameter, Road",5,2,10,46118
1,1990,54,RCP,"Diameter, Road",5,2,10,47172
1,1990,54,RCP,"Diameter, Road",5,2,10,50996
1,1990,54,RCP,"Diameter, Road",5,2,10,52110
1,1990,48,RCP,Rail,5,2,10,38901
1,1990,48,CMP,Rail,5,2,10,48931
1,1990,48,RCP,Rail,5,2,10,54904
1,1990,48,RCP,Rail,5,2,10,56749
1,2002,48,RCP,Rail,5,2,10,59297
1,1990,48,RCP,Road,5,2,10,38788
1,1990,13,UNK,Road,5,2,10,38870
1,1990,13,UNK,Road,5,2,10,39648
1,1990,13,UNK,Road,5,2,10,40467
1,1990,24,UNK,Road,5,2,10,41206
1,1990,12,UNK,Road,5,2,10,42697
1,1990,13,UNK,Road,5,2,10,45620
1,1990,11,UNK,Road,5,2,10,46819
1,1990,13,UNK,Road,5,2,10,47400
1,1990,13,UNK,Road,5,2,10,47785
1,1990,13,UNK,Road,5,2,10,47818
1,1990,13,UNK,Road,5,2,10,48029
1,1990,24,UNK,Road,5,2,10,48035
1,1990,13,UNK,Road,5,2,10,48126
1,1990,48,RCP,Road,5,2,10,48226
1,1990,13,UNK,Road,5,2,10,49507
1,1990,15,UNK,Road,5,2,10,51733
1,1990,48,RCP,Road,5,2,10,52920
1,1990,48,RCP,Road,5,2,10,54636
1,1990,13,UNK,Road,5,2,10,56754
1,1990,4,CP,Road,5,2,10,56923
1,1990,18,UNK,Road,5,2,10,57268
1,1990,13,UNK,Road,5,2,10,57372
1,1990,13,UNK,Road,5,2,10,58404
1,1990,13,UNK,Road,5,2,10,59592
1,1990,18,UNK,Road,5,2,10,60218
1,1990,18,UNK,Road,5,2,10,60426
1,1990,18,UNK,Road,5,2,10,60427
1,1990,15,UNK,Road,5,2,10,60603
1,1990,13,UNK,Road,5,2,10,60697
1,1990,13,UNK,Road,5,2,10,60698
1,1990,13,UNK,Road,5,2,10,60714
1,1990,13,UNK,Road,5,2,10,60756
1,1990,15,UNK,Road,5,2,10,60896
1,1990,18,UNK,Road,5,2,10,61724
1,1990,48,UNK,Road,5,2,10,61758
1,1990,36,UNK,Water,5,2,10,42616
1,2008,48,RCP,Water,5,2,10,51815
1,1990,13,UNK,Water,5,2,10,56838
1,1990,13,UNK,Water,5,2,10,60012
1,1990,13,UNK,Water,5,2,10,60013
1,1990,24,UNK,Water,5,2,10,60769
1,1990,36,RCP,Diameter,3,3,9,38544
1,1990,42,RCP,Diameter,3,3,9,38556
1,1990,38,CMP,Diameter,3,3,9,38718
1,1990,42,RCP,Diameter,3,3,9,38904
1,1990,42,RCP,Diameter,3,3,9,38905
1,1990,42,RCP,Diameter,3,3,9,38997
1,1990,36,RCP,Diameter,3,3,9,39016
1,1990,42,RCP,Diameter,3,3,9,39038
1,1990,42,RCP,Diameter,3,3,9,39077
1,1990,36,RCP,Diameter,3,3,9,39107
1,1990,36,RCP,Diameter,3,3,9,39246
1,1990,36,RCP,Diameter,3,3,9,39691
1,1972,36,RCP,Diameter,3,3,9,39975
1,1972,36,UNK,Diameter,3,3,9,39976
1,1990,36,RCP,Diameter,3,3,9,40464
1,1990,36,RCP,Diameter,3,3,9,40610
1,1990,42,RCP,Diameter,3,3,9,40693
1,1990,36,RCP,Diameter,3,3,9,40702
1,1990,36,RCP,Diameter,3,3,9,40837
1,1990,36,RCP,Diameter,3,3,9,40851
1,1990,36,RCP,Diameter,3,3,9,40970
1,1990,42,RCP,Diameter,3,3,9,41330
1,1990,36,RCP,Diameter,3,3,9,41362
1,1990,42,RCP,Diameter,3,3,9,41449
1,1990,36,RCP,Diameter,3,3,9,41677
1,1990,36,RCP,Diameter,3,3,9,41698
1,1990,42,RCP,Diameter,3,3,9,41882
1,1990,36,RCP,Diameter,3,3,9,41913
1,1990,36,RCP,Diameter,3,3,9,41994
1,1990,36,RCP,Diameter,3,3,9,42071
1,1990,42,RCP,Diameter,3,3,9,42279
1,1990,36,RCP,Diameter,3,3,9,42430
1,1990,42,RCP,Diameter,3,3,9,42560
1,1990,36,RCP,Diameter,3,3,9,42647
1,1990,36,RCP,Diameter,3,3,9,42776
1,1990,42,RCP,Diameter,3,3,9,42813
1,1990,36,RCP,Diameter,3,3,9,42902
1,1990,36,RCP,Diameter,3,3,9,42981
1,1990,42,RCP,Diameter,3,3,9,43208
1,1990,36,CMP,Diameter,3,3,9,43287
1,1990,36,RCP,Diameter,3,3,9,43288
1,1990,36,RCP,Diameter,3,3,9,43324
1,1990,36,RCP,Diameter,3,3,9,43325
1,1990,42,RCP,Diameter,3,3,9,43458
1,1990,36,RCP,Diameter,3,3,9,43847
1,1990,38,CMP,Diameter,3,3,9,44201
1,1990,36,CMP,Diameter,3,3,9,44413
1,1990,36,RCP,Diameter,3,3,9,44604
1,1990,36,RCP,Diameter,3,3,9,44936
1,1990,36,RCP,Diameter,3,3,9,45027
1,1990,36,RCP,Diameter,3,3,9,45314
1,1990,36,RCP,Diameter,3,3,9,45490
1,1990,42,RCP,Diameter,3,3,9,45652
1,1990,42,RCP,Diameter,3,3,9,46302
1,1990,36,RCP,Diameter,3,3,9,46836
1,1990,42,RCP,Diameter,3,3,9,47119
1,1990,42,RCP,Diameter,3,3,9,47256
1,1990,36,RCP,Diameter,3,3,9,47559
1,1990,36,RCP,Diameter,3,3,9,47746
1,1990,42,RCP,Diameter,3,3,9,47857
1,1990,36,RCP,Diameter,3,3,9,47898
1,1990,36,CMP,Diameter,3,3,9,48047
1,1990,36,RCP,Diameter,3,3,9,48245
1,1990,36,RCP,Diameter,3,3,9,48268
1,1990,36,RCP,Diameter,3,3,9,48290
1,1990,42,RCP,Diameter,3,3,9,48364
1,1990,36,RCP,Diameter,3,3,9,48561
1,2004,36,RCP,Diameter,3,3,9,48623
1,1990,36,RCP,Diameter,3,3,9,48679
1,1990,36,RCP,Diameter,3,3,9,48793
1,1990,36,RCP,Diameter,3,3,9,48796
1,1990,36,RCP,Diameter,3,3,9,48876
1,1990,36,RCP,Diameter,3,3,9,48880
1,1990,42,RCP,Diameter,3,3,9,48986
1,1990,36,RCP,Diameter,3,3,9,49127
1,1990,36,RCP,Diameter,3,3,9,49266
1,1990,42,RCP,Diameter,3,3,9,49281
1,1990,36,RCP,Diameter,3,3,9,49360
1,1990,36,RCP,Diameter,3,3,9,49437
1,1990,42,RCP,Diameter,3,3,9,49467
1,1990,36,RCP,Diameter,3,3,9,49652
1,1990,36,RCP,Diameter,3,3,9,49653
1,1990,36,RCP,Diameter,3,3,9,49705
1,1990,42,RCP,Diameter,3,3,9,49802
1,1990,42,RCP,Diameter,3,3,9,49893
1,1990,36,RCP,Diameter,3,3,9,50017
1,1990,36,RCP,Diameter,3,3,9,50047
1,1990,42,RCP,Diameter,3,3,9,50079
1,1990,36,RCP,Diameter,3,3,9,50822
1,1990,36,RCP,Diameter,3,3,9,50929
1,2011,42,RCP,Diameter,3,3,9,51168
1,2011,42,RCP,Diameter,3,3,9,51169
1,2011,42,RCP,Diameter,3,3,9,51171
1,2011,42,RCP,Diameter,3,3,9,51172
1,1990,42,RCP,Diameter,3,3,9,51243
1,1990,36,RCP,Diameter,3,3,9,51374
1,1990,42,RCP,Diameter,3,3,9,51409
1,1990,42,RCP,Diameter,3,3,9,51410
1,1990,42,RCP,Diameter,3,3,9,51412
1,1990,42,RCP,Diameter,3,3,9,51413
1,1990,36,RCP,Diameter,3,3,9,51576
1,1990,36,RCP,Diameter,3,3,9,51722
1,1990,36,RCP,Diameter,3,3,9,51723
1,1990,36,RCP,Diameter,3,3,9,51724
1,1990,36,RCP,Diameter,3,3,9,51759
1,1990,36,RCP,Diameter,3,3,9,51797
1,1990,36,RCP,Diameter,3,3,9,51798
1,1990,36,RCP,Diameter,3,3,9,51802
1,2006,36,RCP,Diameter,3,3,9,51822
1,2006,42,RCP,Diameter,3,3,9,51847
1,2006,36,RCP,Diameter,3,3,9,51848
1,1990,36,RCP,Diameter,3,3,9,52065
1,1990,42,RCP,Diameter,3,3,9,52094
1,1990,36,RCP,Diameter,3,3,9,52501
1,1990,42,RCP,Diameter,3,3,9,52502
1,1990,36,RCP,Diameter,3,3,9,52721
1,1990,36,RCP,Diameter,3,3,9,52723
1,1990,42,RCP,Diameter,3,3,9,52859
1,1990,36,RCP,Diameter,3,3,9,52912
1,1990,36,RCP,Diameter,3,3,9,52913
1,1990,36,RCP,Diameter,3,3,9,52935
1,1990,36,RCP,Diameter,3,3,9,53477
1,1990,36,RCP,Diameter,3,3,9,53478
1,1990,38,CMP,Diameter,3,3,9,53479
1,1990,42,RCP,Diameter,3,3,9,53556
1,1990,42,RCP,Diameter,3,3,9,53571
1,1990,42,RCP,Diameter,3,3,9,53760
1,1990,36,RCP,Diameter,3,3,9,53851
1,1990,36,RCP,Diameter,3,3,9,53857
1,1990,36,RCP,Diameter,3,3,9,53886
1,1990,42,RCP,Diameter,3,3,9,53969
1,1990,36,RCP,Diameter,3,3,9,53976
1,1990,36,RCP,Diameter,3,3,9,54103
1,1990,36,RCP,Diameter,3,3,9,54151
