Count,Asset Material,Asset Diameter,Asset Install Year,BR,LoF Phys,LoF,CoF,Risk,Max CoF Factors,Replace Cost,Asset ID
1,CP,12,1990,1.7,1,1,1,1,"",$2546,45943
1,CP,13,1990,1.7,1,1,1,1,"",$32607,45953
1,CP,12,1990,1.7,1,1,1,1,"",$52549,45958
1,CP,12,1990,1.7,1,1,1,1,"",$11770,45963
1,CP,12,1990,1.7,1,1,1,1,"",$7336,45976
1,CP,12,1990,1.7,1,1,1,1,"",$6161,45989
1,CP,12,1990,1.7,1,1,1,1,"",$35811,45990
1,CIPP,12,1990,1.7,1,1,1,1,"",$12560,46028
1,CP,12,1990,1.7,1,1,1,1,"",$14550,46044
1,CP,12,1990,1.7,1,1,1,1,"",$49989,46050
1,CP,12,1990,1.7,1,1,1,1,"",$6837,46063
1,CP,12,1990,1.7,1,1,1,1,"",$12999,46079
1,CP,12,1990,1.7,1,1,1,1,"",$4315,46097
1,CP,12,1990,1.7,1,1,1,1,"",$8135,46098
1,CP,12,1990,1.7,1,1,1,1,"",$4457,46120
1,CP,12,1990,1.7,1,1,1,1,"",$3676,46132
1,CP,12,1990,1.7,1,1,1,1,"",$31124,46133
1,CP,12,1990,1.7,1,1,1,1,"",$9982,46136
1,CP,12,1990,1.7,1,1,1,1,"",$1625,46164
1,CP,12,1990,1.7,1,1,1,1,"",$6609,46207
1,CP,12,1990,1.7,1,1,1,1,"",$18102,46220
1,CP,12,1990,1.7,1,1,1,1,"",$106632,46232
1,CP,12,1990,1.7,1,1,1,1,"",$7353,46256
1,CP,12,1990,1.7,1,1,1,1,"",$5679,46269
1,CP,12,1990,1.7,1,1,1,1,"",$8142,46286
1,CP,12,1990,1.7,1,1,1,1,"",$13430,46296
1,CP,12,1990,1.7,1,1,1,1,"",$21502,46307
1,CP,12,1990,1.7,1,1,1,1,"",$65703,46314
1,CP,12,1990,1.7,1,1,1,1,"",$8795,46330
1,CP,12,1990,1.7,1,1,1,1,"",$4227,46340
1,CP,12,1990,1.7,1,1,1,1,"",$8687,46366
1,CP,12,1990,1.7,1,1,1,1,"",$7598,46371
1,CP,12,1990,1.7,1,1,1,1,"",$9701,46378
1,CP,12,1990,1.7,1,1,1,1,"",$4885,46421
1,CP,12,1990,1.7,1,1,1,1,"",$122048,46431
1,CP,12,1990,1.7,1,1,1,1,"",$13635,46435
1,CP,12,1990,1.7,1,1,1,1,"",$84992,46446
1,CP,12,1990,1.7,1,1,1,1,"",$81086,46486
1,CP,12,1990,1.7,1,1,1,1,"",$2214,46494
1,CP,12,1990,1.7,1,1,1,1,"",$6586,46505
1,CP,12,1990,1.7,1,1,1,1,"",$3491,46506
1,CP,12,1990,1.7,1,1,1,1,"",$5907,46533
1,CP,12,1990,1.7,1,1,1,1,"",$35267,46543
1,CP,12,1990,1.7,1,1,1,1,"",$12692,46576
1,CP,12,1990,1.7,1,1,1,1,"",$8516,46581
1,CP,12,1990,1.7,1,1,1,1,"",$8802,46584
1,CP,12,1990,1.7,1,1,1,1,"",$4339,46591
1,CP,12,1990,1.7,1,1,1,1,"",$8298,46659
1,CP,12,1990,1.7,1,1,1,1,"",$13147,46667
1,CP,12,1990,1.7,1,1,1,1,"",$11613,46701
1,CP,12,1990,1.7,1,1,1,1,"",$9438,46708
1,CP,12,1990,1.7,1,1,1,1,"",$4795,46735
1,CP,12,1990,1.7,1,1,1,1,"",$50279,46751
1,CP,12,1990,1.7,1,1,1,1,"",$5707,46755
1,CP,12,1990,1.7,1,1,1,1,"",$9367,46759
1,CP,12,1990,1.7,1,1,1,1,"",$46356,46766
1,CP,12,1990,1.7,1,1,1,1,"",$5686,46780
1,CP,12,1990,1.7,1,1,1,1,"",$10388,46797
1,CP,12,1990,1.7,1,1,1,1,"",$44572,46809
1,CP,12,1990,1.7,1,1,1,1,"",$72754,46812
1,CP,12,1990,1.7,1,1,1,1,"",$91766,46821
1,CP,12,1990,1.7,1,1,1,1,"",$4742,46832
1,CP,12,1990,1.7,1,1,1,1,"",$66471,46841
1,CP,12,1990,1.7,1,1,1,1,"",$22274,46842
1,CP,12,1990,1.7,1,1,1,1,"",$21960,46850
1,CP,12,1990,1.7,1,1,1,1,"",$6466,46862
1,CP,12,1990,1.7,1,1,1,1,"",$105714,46866
1,CP,12,1990,1.7,1,1,1,1,"",$11088,46890
1,CP,12,1990,1.7,1,1,1,1,"",$4278,46896
1,CP,12,1990,1.7,1,1,1,1,"",$12268,46917
1,CP,12,1990,1.7,1,1,1,1,"",$60146,46920
1,CP,12,1990,1.7,1,1,1,1,"",$6399,46930
1,CP,12,1990,1.7,1,1,1,1,"",$9119,46931
1,CP,12,1990,1.7,1,1,1,1,"",$6143,46944
1,CP,12,1990,1.7,1,1,1,1,"",$11522,46953
1,CP,12,1990,1.7,1,1,1,1,"",$6238,46972
1,CP,12,1990,1.7,1,1,1,1,"",$3846,47002
1,CP,12,1990,1.7,1,1,1,1,"",$6639,47004
1,CP,12,1990,1.7,1,1,1,1,"",$8418,47024
1,CP,12,1990,1.7,1,1,1,1,"",$1791,47041
1,CP,12,1990,1.7,1,1,1,1,"",$7716,47080
1,CP,12,1990,1.7,1,1,1,1,"",$2542,47111
1,CP,12,1990,1.7,1,1,1,1,"",$5067,47121
1,CP,12,1990,1.7,1,1,1,1,"",$12764,47126
1,CP,12,1990,1.7,1,1,1,1,"",$8869,47128
1,CP,12,1990,1.7,1,1,1,1,"",$2784,47132
1,CP,12,1990,1.7,1,1,1,1,"",$2917,47174
1,CP,12,1990,1.7,1,1,1,1,"",$4283,47188
1,CP,12,1990,1.7,1,1,1,1,"",$10677,47221
1,CP,12,1990,1.7,1,1,1,1,"",$53240,47224
1,CP,12,1990,1.7,1,1,1,1,"",$13537,47279
1,CP,12,1990,1.7,1,1,1,1,"",$5840,47306
1,CP,12,1990,1.7,1,1,1,1,"",$5162,47320
1,CP,12,1990,1.7,1,1,1,1,"",$10215,47331
1,CP,12,1990,1.7,1,1,1,1,"",$17489,47333
1,CP,12,1990,1.7,1,1,1,1,"",$10239,47368
1,CP,12,1990,1.7,1,1,1,1,"",$7692,47387
1,CP,12,1990,1.7,1,1,1,1,"",$67630,47419
1,CP,12,1990,1.7,1,1,1,1,"",$7884,47428
1,CP,12,1990,1.7,1,1,1,1,"",$9173,47443
1,CP,12,1990,1.7,1,1,1,1,"",$5360,47446
1,CP,12,1990,1.7,1,1,1,1,"",$19861,47470
1,CP,12,1990,1.7,1,1,1,1,"",$12972,47503
1,CP,12,1990,1.7,1,1,1,1,"",$31433,47508
1,CP,12,1990,1.7,1,1,1,1,"",$6641,47516
1,CP,12,1990,1.7,1,1,1,1,"",$9739,47544
1,CP,12,1990,1.7,1,1,1,1,"",$11311,47579
1,CP,12,1990,1.7,1,1,1,1,"",$7420,47581
1,CP,12,1990,1.7,1,1,1,1,"",$19556,47595
1,CP,12,1990,1.7,1,1,1,1,"",$10810,47596
1,CP,12,1990,1.7,1,1,1,1,"",$10412,47614
1,CP,12,1990,1.7,1,1,1,1,"",$18529,47620
1,CP,12,1990,1.7,1,1,1,1,"",$13940,47623
1,CP,12,1990,1.7,1,1,1,1,"",$9401,47648
1,CP,12,1990,1.7,1,1,1,1,"",$74675,47659
1,CP,12,1990,1.7,1,1,1,1,"",$7275,47662
1,CP,12,1990,1.7,1,1,1,1,"",$18887,47663
1,CP,12,1990,1.7,1,1,1,1,"",$7286,47664
1,CP,12,1990,1.7,1,1,1,1,"",$10041,47666
1,CP,12,1990,1.7,1,1,1,1,"",$8062,47684
1,CP,12,1990,1.7,1,1,1,1,"",$7323,47704
1,CP,12,1990,1.7,1,1,1,1,"",$24174,47714
1,CP,12,1990,1.7,1,1,1,1,"",$6725,47726
1,CP,12,1990,1.7,1,1,1,1,"",$47725,47727
1,CP,12,1990,1.7,1,1,1,1,"",$63075,47730
1,CP,12,1990,1.7,1,1,1,1,"",$3873,47735
1,CP,12,1990,1.7,1,1,1,1,"",$4374,47748
1,CP,12,1990,1.7,1,1,1,1,"",$34652,47796
1,CP,12,1990,1.7,1,1,1,1,"",$8503,47797
1,CP,12,1990,1.7,1,1,1,1,"",$16371,47803
1,CP,12,1990,1.7,1,1,1,1,"",$5165,47806
1,CP,12,1990,1.7,1,1,1,1,"",$21691,47825
1,CP,12,1990,1.7,1,1,1,1,"",$21312,47845
1,CP,12,1990,1.7,1,1,1,1,"",$40110,47853
1,CP,12,1990,1.7,1,1,1,1,"",$18161,47861
1,CP,12,1990,1.7,1,1,1,1,"",$5273,47880
1,CP,12,1990,1.7,1,1,1,1,"",$5867,47884
1,CP,12,1990,1.7,1,1,1,1,"",$53559,47888
1,CP,12,1990,1.7,1,1,1,1,"",$4505,47895
1,CP,12,1990,1.7,1,1,1,1,"",$4775,47927
1,CP,12,1990,1.7,1,1,1,1,"",$3710,47931
1,CP,12,1990,1.7,1,1,1,1,"",$7101,47939
1,CP,12,1990,1.7,1,1,1,1,"",$7336,47942
1,CP,12,1990,1.7,1,1,1,1,"",$8021,47968
1,CP,12,1990,1.7,1,1,1,1,"",$1488,47982
1,CP,12,1990,1.7,1,1,1,1,"",$5615,48015
1,CP,12,1990,1.7,1,1,1,1,"",$3526,48023
1,CP,12,1990,1.7,1,1,1,1,"",$10730,48042
1,CP,12,1990,1.7,1,1,1,1,"",$25299,48046
1,CP,12,1990,1.7,1,1,1,1,"",$34030,48048
1,CP,12,1990,1.7,1,1,1,1,"",$12890,48058
1,CP,12,1990,1.7,1,1,1,1,"",$28354,48064
1,CP,12,1990,1.7,1,1,1,1,"",$8801,48071
1,CP,12,1990,1.7,1,1,1,1,"",$19690,48072
1,CP,12,1990,1.7,1,1,1,1,"",$27108,48088
1,CP,12,1990,1.7,1,1,1,1,"",$87077,48092
1,CP,12,1990,1.7,1,1,1,1,"",$17317,48117
1,CP,12,1990,1.7,1,1,1,1,"",$4347,48123
1,CP,12,1990,1.7,1,1,1,1,"",$22099,48134
1,CP,12,1990,1.7,1,1,1,1,"",$4702,48204
1,CP,12,1990,1.7,1,1,1,1,"",$152735,48208
1,CP,12,1990,1.7,1,1,1,1,"",$10226,48222
1,CP,12,1990,1.7,1,1,1,1,"",$22216,48225
1,CP,12,1990,1.7,1,1,1,1,"",$14886,48229
1,CP,12,1990,1.7,1,1,1,1,"",$8712,48241
1,CP,12,1990,1.7,1,1,1,1,"",$14557,48248
1,CP,8,1990,1.7,1,1,1,1,"",$4222,48253
1,CP,12,1990,1.7,1,1,1,1,"",$31870,48255
1,CP,12,1990,1.7,1,1,1,1,"",$20391,48282
1,CP,12,1990,1.7,1,1,1,1,"",$17301,48291
1,CP,13,1990,1.7,1,1,1,1,"",$11319,48300
1,CP,12,1990,1.7,1,1,1,1,"",$7824,48375
1,CP,12,1990,1.7,1,1,1,1,"",$4199,48382
1,CP,12,1990,1.7,1,1,1,1,"",$12167,48401
1,CP,12,1990,1.7,1,1,1,1,"",$8074,48409
1,CP,12,1990,1.7,1,1,1,1,"",$6213,48420
1,CP,12,1990,1.7,1,1,1,1,"",$15386,48452
1,CP,12,1990,1.7,1,1,1,1,"",$7185,48455
1,CP,12,1990,1.7,1,1,1,1,"",$6431,48472
1,CP,12,1990,1.7,1,1,1,1,"",$8936,48494
1,CP,12,1990,1.7,1,1,1,1,"",$10653,48501
1,CP,12,1990,1.7,1,1,1,1,"",$9627,48509
1,CP,12,1990,1.7,1,1,1,1,"",$7984,48511
1,CP,12,1990,1.7,1,1,1,1,"",$5394,48529
1,CP,12,1990,1.7,1,1,1,1,"",$16171,48530
1,CP,12,1990,1.7,1,1,1,1,"",$11456,48571
1,CP,12,1990,1.7,1,1,1,1,"",$11450,48587
1,CP,12,1990,1.7,1,1,1,1,"",$15722,48650
1,CP,12,1990,1.7,1,1,1,1,"",$13098,48653
1,CP,12,1990,1.7,1,1,1,1,"",$5065,48714
1,CP,12,1990,1.7,1,1,1,1,"",$21971,48777
1,CP,12,1990,1.7,1,1,1,1,"",$152445,48805
1,CP,12,1990,1.7,1,1,1,1,"",$9345,48833
1,CP,12,1990,1.7,1,1,1,1,"",$9272,48865
1,CP,12,1990,1.7,1,1,1,1,"",$77904,48893
1,CP,12,1990,1.7,1,1,1,1,"",$9698,48894
1,CP,12,1990,1.7,1,1,1,1,"",$17714,48898
1,CP,12,1990,1.7,1,1,1,1,"",$2365,48900
1,CP,12,1990,1.7,1,1,1,1,"",$5262,48913
1,CP,12,1990,1.7,1,1,1,1,"",$13107,48928
1,CP,12,1990,1.7,1,1,1,1,"",$36184,49020
1,CP,12,1990,1.7,1,1,1,1,"",$10784,49036
1,CP,12,1990,1.7,1,1,1,1,"",$14774,49037
1,CP,12,1990,1.7,1,1,1,1,"",$3890,49040
1,CP,12,1990,1.7,1,1,1,1,"",$75841,49097
1,CP,12,1990,1.7,1,1,1,1,"",$3511,49110
1,CP,12,1990,1.7,1,1,1,1,"",$48362,49149
1,CP,12,1990,1.7,1,1,1,1,"",$17447,49155
1,CP,12,1990,1.7,1,1,1,1,"",$29015,49172
1,CP,12,1990,1.7,1,1,1,1,"",$10362,49177
1,CP,12,1990,1.7,1,1,1,1,"",$71367,49206
1,CP,12,1990,1.7,1,1,1,1,"",$3429,49219
1,CP,12,1990,1.7,1,1,1,1,"",$17577,49272
1,CP,12,1990,1.7,1,1,1,1,"",$87218,49280
1,CP,12,1990,1.7,1,1,1,1,"",$9076,49287
1,CP,12,1990,1.7,1,1,1,1,"",$9285,49310
1,CP,15,1990,1.7,1,1,1,1,"",$11217,49418
1,CP,12,1990,1.7,1,1,1,1,"",$25417,49420
1,CP,12,1990,1.7,1,1,1,1,"",$6600,49436
1,CP,12,1990,1.7,1,1,1,1,"",$15579,49451
1,CP,12,1990,1.7,1,1,1,1,"",$8193,49509
1,CP,12,1990,1.7,1,1,1,1,"",$50222,49584
1,CP,12,1990,1.7,1,1,1,1,"",$5429,49587
1,CP,12,1990,1.7,1,1,1,1,"",$8293,49589
1,CP,12,1990,1.7,1,1,1,1,"",$13645,49642
1,CP,12,1990,1.7,1,1,1,1,"",$8667,49657
1,CP,12,1990,1.7,1,1,1,1,"",$28838,49658
1,CP,12,1990,1.7,1,1,1,1,"",$83106,49669
1,CP,12,1990,1.7,1,1,1,1,"",$8558,49670
1,CP,12,1990,1.7,1,1,1,1,"",$9075,49671
1,CP,12,1990,1.7,1,1,1,1,"",$46516,49711
1,CP,12,1990,1.7,1,1,1,1,"",$8320,49750
1,CIPP,12,1990,1.7,1,1,1,1,"",$14837,49767
1,CP,12,1990,1.7,1,1,1,1,"",$6330,49994
1,CP,12,1990,1.7,1,1,1,1,"",$27092,50003
1,CP,12,1990,1.7,1,1,1,1,"",$2830,50032
1,CP,12,1990,1.7,1,1,1,1,"",$23376,50059
1,CP,8,1990,1.7,1,1,1,1,"",$2198,50064
1,CP,12,1990,1.7,1,1,1,1,"",$7021,50090
1,CP,13,1990,1.7,1,1,1,1,"",$8404,50099
1,CP,12,1990,1.7,1,1,1,1,"",$47166,50110
1,CP,12,1990,1.7,1,1,1,1,"",$5228,50116
1,CP,12,1990,1.7,1,1,1,1,"",$16391,50135
1,CP,12,1990,1.7,1,1,1,1,"",$4038,50137
1,CP,12,1990,1.7,1,1,1,1,"",$80409,50140
1,CP,12,1990,1.7,1,1,1,1,"",$7178,50143
1,CP,12,1990,1.7,1,1,1,1,"",$8699,50184
1,CP,12,1990,1.7,1,1,1,1,"",$9135,50244
1,CP,12,1990,1.7,1,1,1,1,"",$6453,50249
1,CP,12,1990,1.7,1,1,1,1,"",$7523,50253
1,CP,12,1990,1.7,1,1,1,1,"",$11071,50259
1,CP,12,1990,1.7,1,1,1,1,"",$4613,50261
1,CP,12,1990,1.7,1,1,1,1,"",$2999,50266
1,CP,12,1990,1.7,1,1,1,1,"",$8061,50268
1,CP,12,1990,1.7,1,1,1,1,"",$5979,50271
1,CP,12,1990,1.7,1,1,1,1,"",$6002,50287
1,CP,12,1990,1.7,1,1,1,1,"",$47865,50302
1,CP,12,1990,1.7,1,1,1,1,"",$9618,50308
1,CP,12,1990,1.7,1,1,1,1,"",$4967,50312
1,CP,12,1990,1.7,1,1,1,1,"",$22565,50313
1,CP,12,1990,1.7,1,1,1,1,"",$18115,50319
1,CP,12,1990,1.7,1,1,1,1,"",$21757,50328
1,CP,12,1990,1.7,1,1,1,1,"",$89084,50333
1,CP,12,1990,1.7,1,1,1,1,"",$17331,50352
1,CP,12,1990,1.7,1,1,1,1,"",$9876,50361
1,CP,12,1990,1.7,1,1,1,1,"",$6110,50363
1,CP,12,1990,1.7,1,1,1,1,"",$2701,50370
1,CP,12,1990,1.7,1,1,1,1,"",$13311,50375
1,CP,12,1990,1.7,1,1,1,1,"",$8778,50385
1,CP,12,1990,1.7,1,1,1,1,"",$3805,50406
1,CP,12,1990,1.7,1,1,1,1,"",$86061,50407
1,CP,12,1990,1.7,1,1,1,1,"",$53581,50410
1,CP,12,1990,1.7,1,1,1,1,"",$47641,50411
1,CP,12,1990,1.7,1,1,1,1,"",$7616,50423
1,CP,12,1990,1.7,1,1,1,1,"",$16569,50433
1,CP,12,1990,1.7,1,1,1,1,"",$13439,50436
1,CP,12,1990,1.7,1,1,1,1,"",$4984,50437
1,CP,12,1990,1.7,1,1,1,1,"",$3961,50444
1,CP,12,1990,1.7,1,1,1,1,"",$6918,50454
1,CP,12,1990,1.7,1,1,1,1,"",$4921,50471
1,CP,12,1990,1.7,1,1,1,1,"",$5828,50492
1,CP,12,1990,1.7,1,1,1,1,"",$25851,50501
1,CP,12,1990,1.7,1,1,1,1,"",$50756,50503
1,CP,12,1990,1.7,1,1,1,1,"",$7510,50506
1,CP,12,1990,1.7,1,1,1,1,"",$58335,50524
1,CP,12,1990,1.7,1,1,1,1,"",$79232,50525
1,CP,12,1990,1.7,1,1,1,1,"",$3196,50529
1,CP,12,1990,1.7,1,1,1,1,"",$9917,50546
1,CP,12,1990,1.7,1,1,1,1,"",$36854,50550
1,CP,12,1990,1.7,1,1,1,1,"",$64358,50564
1,CP,12,1990,1.7,1,1,1,1,"",$23529,50565
1,CP,12,1990,1.7,1,1,1,1,"",$8777,50597
1,CP,12,1990,1.7,1,1,1,1,"",$9765,50600
1,CP,12,1990,1.7,1,1,1,1,"",$31588,50602
1,CP,12,1990,1.7,1,1,1,1,"",$13153,50617
1,CP,12,1990,1.7,1,1,1,1,"",$14704,50629
1,CP,12,1990,1.7,1,1,1,1,"",$17481,50656
1,CP,12,1990,1.7,1,1,1,1,"",$15569,50663
1,CP,12,1990,1.7,1,1,1,1,"",$1607,50711
1,CP,12,1990,1.7,1,1,1,1,"",$10645,50754
1,CP,12,1990,1.7,1,1,1,1,"",$12539,50767
1,CP,12,1990,1.7,1,1,1,1,"",$6317,50780
1,CP,12,1990,1.7,1,1,1,1,"",$87931,50795
1,CP,12,1990,1.7,1,1,1,1,"",$11070,50818
1,CP,12,1990,1.7,1,1,1,1,"",$9508,50819
1,CP,12,1990,1.7,1,1,1,1,"",$28290,50820
1,CP,12,1990,1.7,1,1,1,1,"",$9761,50883
1,CP,12,1990,1.7,1,1,1,1,"",$23036,50908
1,CP,12,1990,1.7,1,1,1,1,"",$8420,50912
1,CP,12,1990,1.7,1,1,1,1,"",$7861,50935
1,CP,12,1990,1.7,1,1,1,1,"",$33852,50941
1,CP,12,1990,1.7,1,1,1,1,"",$13098,50957
1,CP,12,1990,1.7,1,1,1,1,"",$10272,50989
1,CP,12,1990,1.7,1,1,1,1,"",$51359,51074
1,CP,12,1990,1.7,1,1,1,1,"",$8794,51190
1,CP,12,1990,1.7,1,1,1,1,"",$4791,51209
1,CP,12,1990,1.7,1,1,1,1,"",$6413,51211
1,CP,12,1990,1.7,1,1,1,1,"",$50214,51249
1,CP,12,1990,1.7,1,1,1,1,"",$6208,51265
1,CP,12,1990,1.7,1,1,1,1,"",$3411,51318
1,CP,12,1990,1.7,1,1,1,1,"",$9418,51326
1,CP,12,1990,1.7,1,1,1,1,"",$1532,51336
1,CP,12,1990,1.7,1,1,1,1,"",$6039,51340
1,CP,12,1990,1.7,1,1,1,1,"",$7481,51423
1,CP,10,1990,1.7,1,1,1,1,"",$7902,51427
1,CP,12,1990,1.7,1,1,1,1,"",$32358,51431
1,CP,12,1990,1.7,1,1,1,1,"",$75753,51452
1,CP,12,1990,1.7,1,1,1,1,"",$5749,51467
1,CP,12,1990,1.7,1,1,1,1,"",$19275,51477
1,CP,12,1990,1.7,1,1,1,1,"",$10286,51571
1,CP,12,1990,1.7,1,1,1,1,"",$28328,51598
1,CP,12,1990,1.7,1,1,1,1,"",$10397,51634
1,CP,12,1990,1.7,1,1,1,1,"",$20831,51636
1,CP,12,1990,1.7,1,1,1,1,"",$21296,51637
1,CP,12,1990,1.7,1,1,1,1,"",$11901,51638
1,CP,12,1990,1.7,1,1,1,1,"",$7117,51683
1,CP,12,1990,1.7,1,1,1,1,"",$8945,51701
1,CP,12,1990,1.7,1,1,1,1,"",$1652,51742
1,CP,12,1990,1.7,1,1,1,1,"",$11256,51761
1,CP,12,1990,1.7,1,1,1,1,"",$8675,51918
1,CP,12,1990,1.7,1,1,1,1,"",$8589,51985
1,CP,12,1990,1.7,1,1,1,1,"",$10045,52014
1,CP,12,1990,1.7,1,1,1,1,"",$24827,52041
1,CP,12,1990,1.7,1,1,1,1,"",$7275,52042
1,CP,12,1990,1.7,1,1,1,1,"",$5724,52057
1,CP,12,1990,1.7,1,1,1,1,"",$22231,52062
1,CP,12,1990,1.7,1,1,1,1,"",$3271,52144
1,CP,12,1990,1.7,1,1,1,1,"",$30593,52149
1,CP,12,1990,1.7,1,1,1,1,"",$5267,52163
1,CP,12,1990,1.7,1,1,1,1,"",$7351,52164
1,CP,12,1990,1.7,1,1,1,1,"",$3952,52178
1,CP,12,1990,1.7,1,1,1,1,"",$9939,52200
1,CP,12,1990,1.7,1,1,1,1,"",$11969,52209
1,CP,12,1990,1.7,1,1,1,1,"",$15436,52211
1,CP,12,1990,1.7,1,1,1,1,"",$13452,52223
1,CP,12,1990,1.7,1,1,1,1,"",$2664,52242
1,CP,12,1990,1.7,1,1,1,1,"",$60739,52243
1,CP,12,1990,1.7,1,1,1,1,"",$8948,52294
1,CP,12,1990,1.7,1,1,1,1,"",$13425,52335
1,CP,12,1990,1.7,1,1,1,1,"",$3479,52339
1,CP,12,1990,1.7,1,1,1,1,"",$3926,52342
1,CP,12,1990,1.7,1,1,1,1,"",$8175,52344
1,CP,12,1990,1.7,1,1,1,1,"",$6994,52388
1,CP,12,1990,1.7,1,1,1,1,"",$45166,52407
1,CP,12,1990,1.7,1,1,1,1,"",$5139,52408
1,CP,12,1990,1.7,1,1,1,1,"",$6809,52409
1,CP,12,1990,1.7,1,1,1,1,"",$4064,52433
1,CP,12,1990,1.7,1,1,1,1,"",$24278,52441
1,CP,12,1990,1.7,1,1,1,1,"",$5391,52481
1,CP,12,1990,1.7,1,1,1,1,"",$11205,52494
1,CP,12,1990,1.7,1,1,1,1,"",$3340,52512
1,CP,8,1990,1.7,1,1,1,1,"",$5086,52519
1,CP,12,1990,1.7,1,1,1,1,"",$23951,52520
1,CP,12,1990,1.7,1,1,1,1,"",$8004,52521
1,CP,12,1990,1.7,1,1,1,1,"",$31572,52584
1,CP,12,1990,1.7,1,1,1,1,"",$9810,52613
1,CP,12,1990,1.7,1,1,1,1,"",$3071,52662
1,CP,12,1990,1.7,1,1,1,1,"",$16124,52675
1,CP,12,1990,1.7,1,1,1,1,"",$7507,52678
1,CP,12,1990,1.7,1,1,1,1,"",$2859,52765
1,CP,12,1990,1.7,1,1,1,1,"",$35872,52802
1,CP,12,1990,1.7,1,1,1,1,"",$9259,52811
1,CP,12,1990,1.7,1,1,1,1,"",$6574,52843
1,CP,12,1990,1.7,1,1,1,1,"",$8582,52867
1,CP,12,1990,1.7,1,1,1,1,"",$36443,52868
1,CP,12,1990,1.7,1,1,1,1,"",$9120,52876
1,CP,12,1990,1.7,1,1,1,1,"",$26433,52939
1,CP,12,1990,1.7,1,1,1,1,"",$13484,53138
1,CP,12,1990,1.7,1,1,1,1,"",$57749,53159
1,CP,12,1990,1.7,1,1,1,1,"",$5500,53199
1,CP,13,1990,1.7,1,1,1,1,"",$6563,53236
1,CP,12,1990,1.7,1,1,1,1,"",$8595,53261
1,CP,12,1990,1.7,1,1,1,1,"",$6896,53342
1,CP,12,1990,1.7,1,1,1,1,"",$4340,53344
1,CP,12,1990,1.7,1,1,1,1,"",$7502,53346
1,CP,12,1990,1.7,1,1,1,1,"",$5641,53362
1,CIPP,6,1990,1.7,1,1,1,1,"",$17341,53370
1,CP,12,1990,1.7,1,1,1,1,"",$7254,53389
1,CP,12,1990,1.7,1,1,1,1,"",$12496,53391
1,CP,12,1990,1.7,1,1,1,1,"",$10369,53395
1,CP,12,1990,1.7,1,1,1,1,"",$10475,53455
1,CP,12,1990,1.7,1,1,1,1,"",$1484,53456
1,CP,12,1990,1.7,1,1,1,1,"",$103325,53493
1,CP,10,1990,1.7,1,1,1,1,"",$6331,53495
1,CP,12,1990,1.7,1,1,1,1,"",$18135,53510
1,CP,12,1990,1.7,1,1,1,1,"",$7038,53513
1,CP,12,1990,1.7,1,1,1,1,"",$6144,53517
1,CP,12,1990,1.7,1,1,1,1,"",$7055,53518
1,CP,12,1990,1.7,1,1,1,1,"",$6909,53523
1,CP,12,1990,1.7,1,1,1,1,"",$11002,53586
1,CP,12,1990,1.7,1,1,1,1,"",$9864,53592
1,CP,12,1990,1.7,1,1,1,1,"",$6767,53604
1,CP,12,1990,1.7,1,1,1,1,"",$7726,53646
1,CP,12,1990,1.7,1,1,1,1,"",$3247,53676
1,CP,12,1990,1.7,1,1,1,1,"",$3791,53705
1,CP,12,1990,1.7,1,1,1,1,"",$55070,53732
1,CP,12,1990,1.7,1,1,1,1,"",$4747,53750
1,CP,12,1990,1.7,1,1,1,1,"",$8213,53757
1,CP,12,1990,1.7,1,1,1,1,"",$3500,53780
1,CP,12,1990,1.7,1,1,1,1,"",$30915,53795
1,CP,12,1990,1.7,1,1,1,1,"",$5820,53800
1,CP,12,1990,1.7,1,1,1,1,"",$7591,53847
1,CP,12,1990,1.7,1,1,1,1,"",$4938,53866
1,CP,12,1990,1.7,1,1,1,1,"",$10331,53951
1,CP,12,1990,1.7,1,1,1,1,"",$8434,54016
1,CP,12,1990,1.7,1,1,1,1,"",$22175,54019
1,CP,12,1990,1.7,1,1,1,1,"",$22696,54070
1,CP,12,1990,1.7,1,1,1,1,"",$46730,54129
1,CP,12,1990,1.7,1,1,1,1,"",$121326,54137
1,CP,12,1990,1.7,1,1,1,1,"",$12375,54216
1,CP,12,1990,1.7,1,1,1,1,"",$1780,54258
1,CP,12,1990,1.7,1,1,1,1,"",$6105,54296
1,CP,12,1990,1.7,1,1,1,1,"",$15442,54322
1,CP,12,1990,1.7,1,1,1,1,"",$43261,54343
1,CP,12,1990,1.7,1,1,1,1,"",$53175,54350
1,CP,12,1990,1.7,1,1,1,1,"",$10389,54360
1,CP,12,1990,1.7,1,1,1,1,"",$5331,54361
1,CP,12,1990,1.7,1,1,1,1,"",$21770,54372
1,CP,12,1990,1.7,1,1,1,1,"",$10413,54376
1,CP,12,1990,1.7,1,1,1,1,"",$8050,54491
1,CP,12,1990,1.7,1,1,1,1,"",$12162,54507
1,CP,12,1990,1.7,1,1,1,1,"",$5797,54518
1,CP,12,1990,1.7,1,1,1,1,"",$10929,54540
1,CP,12,1990,1.7,1,1,1,1,"",$95472,54561
1,CP,12,1990,1.7,1,1,1,1,"",$20507,54563
1,CP,12,1990,1.7,1,1,1,1,"",$10292,54566
1,CP,12,1990,1.7,1,1,1,1,"",$16560,54570
1,CP,12,1990,1.7,1,1,1,1,"",$4844,54596
1,CP,12,1990,1.7,1,1,1,1,"",$8724,54602
